Commit,Parents
74d4573a23db5586c6e47ff2277aa7c35237da34,"(['23af0493e4f7dc1e910858bdf754013e63503a31'], datetime.datetime(2012, 7, 20, 0, 25, 50, tzinfo=<git.objects.util.tzoffset object at 0x0000018D057F4DD0>))"
939f4a9f92ab260aee697d3715946218a7ff769a,"(['74d4573a23db5586c6e47ff2277aa7c35237da34'], datetime.datetime(2012, 7, 25, 21, 40, 17, tzinfo=<git.objects.util.tzoffset object at 0x0000018D057F7050>))"
d2d0736de40c2b2c7872d2438bf1695e23ded5af,"(['939f4a9f92ab260aee697d3715946218a7ff769a'], datetime.datetime(2012, 7, 25, 21, 44, 26, tzinfo=<git.objects.util.tzoffset object at 0x0000018D057F7550>))"
b17018e4b821ec860144d8bd38bc1fcb0d7eeaa5,"(['d2d0736de40c2b2c7872d2438bf1695e23ded5af'], datetime.datetime(2012, 7, 25, 21, 47, 19, tzinfo=<git.objects.util.tzoffset object at 0x0000018D057F7450>))"
e1dff3df99dfe7208be58c984fda16c01e05f587,"(['b17018e4b821ec860144d8bd38bc1fcb0d7eeaa5', 'e217a05255497fcf243ad7b379553db7fd0a2493'], datetime.datetime(2012, 7, 30, 23, 31, 42, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05803110>))"
e08604907c636fd4c0d005d2ea505dae71d41ff3,"(['e1dff3df99dfe7208be58c984fda16c01e05f587'], datetime.datetime(2012, 7, 30, 23, 35, 22, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05801E90>))"
9b4a7900c7dfc0590316eedaa97144f938885651,"(['1799046f7a0bf3abbec9c3c659ed3c3a32c3b09d'], datetime.datetime(2012, 8, 7, 16, 40, 3, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05812F10>))"
3a53ef4a802b51e1d5f268f669cd112c03607755,"(['e08604907c636fd4c0d005d2ea505dae71d41ff3'], datetime.datetime(2012, 8, 7, 20, 24, 1, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05801650>))"
bc88c7b0433178b0f8ecd65c44d7b71647421bf1,"(['3a53ef4a802b51e1d5f268f669cd112c03607755'], datetime.datetime(2012, 8, 8, 17, 21, 27, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0581C5D0>))"
302f1e96ce3349a5307834036d19f00197aee447,"(['bc88c7b0433178b0f8ecd65c44d7b71647421bf1', '9d0f8792a9a1d3d2b24adfc2c213247a099e7ad1'], datetime.datetime(2012, 8, 9, 22, 29, 36, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0581E450>))"
4b674015655b0a535bdb85c175cd8ce8b98ba505,"(['302f1e96ce3349a5307834036d19f00197aee447', 'c93185df660aa4fbb7885794550177286f9f3029'], datetime.datetime(2012, 8, 13, 21, 31, 44, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0581E250>))"
f765fdb65701e61887daedb2b369af4be12cb432,"(['4b674015655b0a535bdb85c175cd8ce8b98ba505'], datetime.datetime(2012, 8, 15, 0, 48, 11, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05825C10>))"
160bfcd6c2e2bc4a4adfa397f0f716430a0832bb,"(['f765fdb65701e61887daedb2b369af4be12cb432'], datetime.datetime(2012, 8, 15, 0, 52, 24, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05825710>))"
4a9b3c693def87579298fb59b7df0b8892a3508e,"(['160bfcd6c2e2bc4a4adfa397f0f716430a0832bb'], datetime.datetime(2012, 8, 15, 0, 54, 49, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05824C10>))"
c95a1674b61ef2a6963dc64604986ef90a8c636d,"(['4a9b3c693def87579298fb59b7df0b8892a3508e'], datetime.datetime(2012, 8, 15, 0, 57, 24, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05824750>))"
42cdc1b0835abb4a331d40f30f2c210143b747bc,"(['c95a1674b61ef2a6963dc64604986ef90a8c636d'], datetime.datetime(2012, 8, 15, 18, 58, 51, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05826ED0>))"
d5abe22844f8cc95836440948046d953c036f124,"(['42cdc1b0835abb4a331d40f30f2c210143b747bc', '89153a9c684bbafd9a1309ca2a20347251c577e8'], datetime.datetime(2012, 8, 15, 19, 4, 24, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058268D0>))"
5789de83a754b6afaaffd308b8e2bdac10c908ac,"(['d5abe22844f8cc95836440948046d953c036f124'], datetime.datetime(2012, 8, 15, 19, 18, 57, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05826490>))"
7cc88f02f216ce3a01afb11ee2c21d8e49a62e66,"(['5789de83a754b6afaaffd308b8e2bdac10c908ac'], datetime.datetime(2012, 8, 15, 19, 25, 19, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05827A10>))"
fccace6116713c85cd59a808c565ea39fb5d6944,"(['9c060fe229056d605a93fbd7f871ff5727d396b7'], datetime.datetime(2012, 8, 17, 16, 52, 7, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0582E690>))"
643608ea576f6afc8d940a0d910d0ea69a2dd77c,"(['7cc88f02f216ce3a01afb11ee2c21d8e49a62e66'], datetime.datetime(2012, 8, 20, 23, 44, 14, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0583C690>))"
f9a0d78ef5889bb1b9510ba15a1a780fcc9560fd,"(['643608ea576f6afc8d940a0d910d0ea69a2dd77c'], datetime.datetime(2012, 8, 21, 0, 48, 6, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0583C110>))"
aa6f18e81b01420febc007faeea1edfc937a786a,"(['f9a0d78ef5889bb1b9510ba15a1a780fcc9560fd'], datetime.datetime(2012, 8, 22, 18, 46, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0583E910>))"
0555a2145d3d89367c6af09ae93f14d058b8c06c,"(['dc33a0765cd27255021911c4abb435b5850387aa'], datetime.datetime(2012, 8, 22, 22, 43, 50, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0583EE50>))"
a8ff29266934d6d1455cc2f0af16856dbbf1796d,"(['aa6f18e81b01420febc007faeea1edfc937a786a', '92cb6b093c7e3a39083c0497d80bd7e4eeae9c7f'], datetime.datetime(2012, 8, 24, 20, 38, 8, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058460D0>))"
1e68d4726b225fb4a62eb8d79a3160dd03059ccb,"(['a8ff29266934d6d1455cc2f0af16856dbbf1796d'], datetime.datetime(2012, 8, 27, 19, 55, 1, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05847590>))"
6f5ae49063fe7dd0df39db6a3862d7d0a0738de2,"(['1e68d4726b225fb4a62eb8d79a3160dd03059ccb'], datetime.datetime(2012, 9, 1, 0, 35, 19, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05860390>))"
8021d9199f278345aca6211f318145342ad036f4,"(['6f5ae49063fe7dd0df39db6a3862d7d0a0738de2'], datetime.datetime(2012, 9, 5, 4, 13, 19, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05860CD0>))"
72485f3112832a6a32f912d59ecf303a0c7e919a,"(['8021d9199f278345aca6211f318145342ad036f4'], datetime.datetime(2012, 9, 5, 4, 16, 2, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0585AFD0>))"
f6b7f067c34e1fc3c050453f00f2d81274cd32b4,"(['72485f3112832a6a32f912d59ecf303a0c7e919a'], datetime.datetime(2012, 9, 5, 4, 27, 49, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0585B5D0>))"
13daca1ef6aa4a24ff9a840397dda1bbddb16e37,"(['f6b7f067c34e1fc3c050453f00f2d81274cd32b4'], datetime.datetime(2012, 9, 5, 4, 30, 51, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05863810>))"
99ec5bd8d36a01cba7a0b2ab1feed3203f493ce6,"(['13daca1ef6aa4a24ff9a840397dda1bbddb16e37', '6669feae07e631988b152a24e85c9cb9770d36cb'], datetime.datetime(2012, 9, 5, 4, 57, 47, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05860210>))"
437948ea1c0c9c61c2b5049b82ffd9525f33be97,"(['99ec5bd8d36a01cba7a0b2ab1feed3203f493ce6'], datetime.datetime(2012, 9, 6, 6, 57, 18, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05861850>))"
cae8116a146cb27d40e4e41cece9a17945bc7f9c,"(['437948ea1c0c9c61c2b5049b82ffd9525f33be97'], datetime.datetime(2012, 9, 6, 7, 3, 57, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05871A90>))"
8b88542f606a6beec594d3e1c124c30dfd0d3ce6,"(['cae8116a146cb27d40e4e41cece9a17945bc7f9c'], datetime.datetime(2012, 9, 6, 16, 59, 51, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05861B90>))"
df801074c929d5414b92cc9fc0cc8a2794e02751,"(['8b88542f606a6beec594d3e1c124c30dfd0d3ce6'], datetime.datetime(2012, 9, 6, 21, 42, 14, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058726D0>))"
16234cbd5f93946bb76f8457407575ed35d7fc0a,"(['df801074c929d5414b92cc9fc0cc8a2794e02751'], datetime.datetime(2012, 9, 7, 2, 1, 21, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058738D0>))"
009235f4a9a6b6f0af49dd0af39a842ef25a9534,"(['3a4dcfba573ecfe2e776cea437d70c18adfeaeb9'], datetime.datetime(2012, 9, 10, 13, 43, 28, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05879310>))"
1cea56d6efa1872320cc387f237539dc232c8f1f,"(['16234cbd5f93946bb76f8457407575ed35d7fc0a', '009235f4a9a6b6f0af49dd0af39a842ef25a9534'], datetime.datetime(2012, 9, 10, 18, 45, 45, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05871C10>))"
aa65777ef0480b74e99e0fa2f1077690cb3f3eda,"(['1cea56d6efa1872320cc387f237539dc232c8f1f'], datetime.datetime(2012, 9, 10, 18, 46, 58, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058719D0>))"
ca4582222e89114e4c61d38fbf973a66d2867abf,"(['aa65777ef0480b74e99e0fa2f1077690cb3f3eda'], datetime.datetime(2012, 9, 10, 18, 51, 15, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058722D0>))"
60c20e559b8036410e2d9081b9c60d1e04e56253,"(['ca4582222e89114e4c61d38fbf973a66d2867abf'], datetime.datetime(2012, 9, 10, 18, 53, 41, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05872090>))"
959afc0fd3bdd4fa366fbec97ffa6b96d4528e53,"(['60c20e559b8036410e2d9081b9c60d1e04e56253'], datetime.datetime(2012, 9, 10, 22, 30, 52, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0587A690>))"
729ec86907c91f6f72df5313e4ed0c9ebdbde407,"(['959afc0fd3bdd4fa366fbec97ffa6b96d4528e53'], datetime.datetime(2012, 9, 10, 22, 39, 46, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05872610>))"
c5199cace63f11c3f46b4067032afad82ee4aef6,"(['729ec86907c91f6f72df5313e4ed0c9ebdbde407'], datetime.datetime(2012, 9, 10, 23, 20, 49, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0587A990>))"
c859e87d1efdc48b9a7f6d2b41151094825d881e,"(['c5199cace63f11c3f46b4067032afad82ee4aef6'], datetime.datetime(2012, 9, 11, 4, 53, 8, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0587A850>))"
8a8c9c18d37f0c8b219264796c0df4bcae6f4e38,"(['c859e87d1efdc48b9a7f6d2b41151094825d881e'], datetime.datetime(2012, 9, 11, 6, 31, 42, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05872E10>))"
a93ba1648ac78ae0ad9e7c75c35e8594d8c48af4,"(['8a8c9c18d37f0c8b219264796c0df4bcae6f4e38'], datetime.datetime(2012, 9, 11, 6, 33, 47, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0587B450>))"
d543140089690f4ec877d26981f4ad7908b33d1d,"(['7c491887e58bade308cea9e6d4995ea3e8acc4c0'], datetime.datetime(2012, 9, 13, 5, 46, 18, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05880CD0>))"
40d56f1741bd5ab51bcae600e959c6e02f04421a,"(['a93ba1648ac78ae0ad9e7c75c35e8594d8c48af4'], datetime.datetime(2012, 9, 13, 23, 0, 22, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05881A10>))"
853db9ec2472877eebeeeeea79a0145a6bd7c049,"(['40d56f1741bd5ab51bcae600e959c6e02f04421a'], datetime.datetime(2012, 9, 13, 23, 2, 32, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05882210>))"
83c14fbd24353b5e882f065faec81e58449afed3,"(['853db9ec2472877eebeeeeea79a0145a6bd7c049'], datetime.datetime(2012, 9, 17, 21, 51, 40, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05883090>))"
e9f4de5ced3a031e100b7cbd3de7727b09935187,"(['83c14fbd24353b5e882f065faec81e58449afed3', '9f6cfe32e4fe51fe7067dbaaded05058cba5464b'], datetime.datetime(2012, 9, 19, 4, 34, 55, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0588CC90>))"
663e7484c04c197eed53f10a7808140f1c955277,"(['e9f4de5ced3a031e100b7cbd3de7727b09935187'], datetime.datetime(2012, 9, 19, 18, 52, 15, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0588C950>))"
3ccd905d8a0fe5e3a206ac955b689a6f02b25e67,"(['663e7484c04c197eed53f10a7808140f1c955277'], datetime.datetime(2012, 9, 19, 18, 57, 11, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0588D2D0>))"
f26c63df2146ee850b8f740bfd7f9392bf160c16,"(['3ccd905d8a0fe5e3a206ac955b689a6f02b25e67'], datetime.datetime(2012, 9, 19, 20, 24, 12, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05882010>))"
8a3e64c77f73998326e9d72df75597bb0ad7b857,"(['f26c63df2146ee850b8f740bfd7f9392bf160c16'], datetime.datetime(2012, 9, 19, 23, 40, 59, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0587BE10>))"
248756eac6f5002e44c9e176428741537e2c533f,"(['0187553d9ac2113cad439dfce70874dee5235768'], datetime.datetime(2012, 9, 24, 17, 44, 32, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0589C090>))"
b1ceaac3e6261d009ccb7b3a87143c14c507adb4,"(['8a3e64c77f73998326e9d72df75597bb0ad7b857', '33a3efcd18b166fd71cf8c13a49f1b6af37a9724'], datetime.datetime(2012, 9, 25, 22, 43, 4, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0589DD90>))"
802ccafcd98159278139ba43f5e05fd949ef4d15,"(['b1ceaac3e6261d009ccb7b3a87143c14c507adb4'], datetime.datetime(2012, 9, 27, 22, 37, 58, tzinfo=<git.objects.util.tzoffset object at 0x0000018D0589F350>))"
10a0eaaf0a5ded24f95d93a1f609320db322494a,"(['802ccafcd98159278139ba43f5e05fd949ef4d15'], datetime.datetime(2012, 10, 4, 1, 40, 12, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058A81D0>))"
70fc5cf01c9274c2afddac51f4999166d81d4e11,"(['10a0eaaf0a5ded24f95d93a1f609320db322494a'], datetime.datetime(2012, 10, 8, 19, 11, 48, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058B2450>))"
ff8f84ccf6a2b23da7a80aa3681679a210a55690,"(['70fc5cf01c9274c2afddac51f4999166d81d4e11', '33c16f2a24fc70e038a7aa48c83e80cd3e6d867f'], datetime.datetime(2012, 10, 11, 6, 14, 26, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058B9410>))"
adb50a353733788497d69d5bdc12c874d7848f95,"(['bfce95d463b70c82c33b3bc2b15f7ed90eee592f', 'ff8f84ccf6a2b23da7a80aa3681679a210a55690'], datetime.datetime(2012, 10, 11, 8, 11, 51, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058B2F10>))"
7ca007b2413d4373e4cb1a4e70958490a2408e70,"(['81144578444d6e2d5416b6899903ccf181b65157'], datetime.datetime(2012, 10, 11, 22, 51, 34, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058B3DD0>))"
d5d2628e4477b3e20391f8ad3a32c2889f44a4fb,"(['9729f841956c00757a4606f50e8b353068f25a02', '7da5d03c35fc42dc99d13cb073b8ade0e98098d4'], datetime.datetime(2012, 10, 19, 2, 25, 55, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058C9DD0>))"
5c1a7b9d5d79a1cd69dea4ca038fe74259b29653,"(['d5d2628e4477b3e20391f8ad3a32c2889f44a4fb'], datetime.datetime(2012, 10, 19, 19, 35, 19, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058D2510>))"
e75424544ff60d38575cde580fdae1a17f7a7289,"(['5c1a7b9d5d79a1cd69dea4ca038fe74259b29653'], datetime.datetime(2012, 10, 19, 19, 38, 48, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058CB110>))"
4cccdc2a96b90c9e46e801b12b03788c1b16ecb7,"(['e75424544ff60d38575cde580fdae1a17f7a7289'], datetime.datetime(2012, 10, 19, 21, 1, 26, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058D3450>))"
40f8b7dcfb72727558ebed99f68f6fec368546e5,"(['4cccdc2a96b90c9e46e801b12b03788c1b16ecb7'], datetime.datetime(2012, 10, 19, 21, 4, 29, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058CBA10>))"
79e7257bb138392db28e940e282c58d8ce0c2180,"(['40f8b7dcfb72727558ebed99f68f6fec368546e5'], datetime.datetime(2012, 10, 19, 21, 6, 8, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058CBAD0>))"
ecffab63af630dac6e51fd2ccf225bf40d31b157,"(['79e7257bb138392db28e940e282c58d8ce0c2180'], datetime.datetime(2012, 10, 19, 21, 15, 11, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058D3650>))"
f5c4defcb3deefcfc74eeeae208dcd4ee27efbef,"(['ecffab63af630dac6e51fd2ccf225bf40d31b157'], datetime.datetime(2012, 10, 19, 22, 15, 27, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058D3B10>))"
af130d4baff1d5edb703a72a40595809ba3342dd,"(['f5c4defcb3deefcfc74eeeae208dcd4ee27efbef'], datetime.datetime(2012, 10, 19, 22, 21, 50, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058CBF50>))"
a2d837b0e99965aa9e1dab4d8a89fb1a93d075a5,"(['af130d4baff1d5edb703a72a40595809ba3342dd'], datetime.datetime(2012, 10, 20, 0, 31, 57, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058DCD10>))"
d9a9daeb2d84f15166f995af65e793828260bcad,"(['a2d837b0e99965aa9e1dab4d8a89fb1a93d075a5', '5d94cd9e48c5daad8ef635b02c1187992c4f94c1'], datetime.datetime(2012, 10, 20, 0, 33, 57, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058DD410>))"
625d7cf20ba87d183453f8462b92b6c2e4f56c98,"(['d9a9daeb2d84f15166f995af65e793828260bcad'], datetime.datetime(2012, 10, 21, 19, 5, 49, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058DDD50>))"
820b5495caf032983f6bef2c1cd95af44ed7fa10,"(['625d7cf20ba87d183453f8462b92b6c2e4f56c98'], datetime.datetime(2012, 10, 21, 21, 35, 13, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058DDAD0>))"
f29724956a581442033b09c13146e0ac71c40198,"(['820b5495caf032983f6bef2c1cd95af44ed7fa10', '35ec20b7c63566fe0830dc1118c9d1da257939a7'], datetime.datetime(2012, 10, 21, 23, 10, 11, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058DE550>))"
9a0651b4b86727910ae29d055aac6a23490b5ed3,"(['f29724956a581442033b09c13146e0ac71c40198'], datetime.datetime(2012, 10, 22, 0, 11, 25, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058DC4D0>))"
4fde5c01901b6acb4363747d01603664a0283fc4,"(['9a0651b4b86727910ae29d055aac6a23490b5ed3'], datetime.datetime(2012, 10, 23, 20, 26, 8, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058DF810>))"
b897bb8992b3ab70febbb0400c565c8141cc9038,"(['4fde5c01901b6acb4363747d01603664a0283fc4'], datetime.datetime(2012, 10, 24, 20, 39, 26, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058E5850>))"
14d8d0a67055afd0536769d48b2924dbcdcb93bf,"(['b897bb8992b3ab70febbb0400c565c8141cc9038', '1e45b1f1fd38543b0b1233f57fdee1ac4a365332'], datetime.datetime(2012, 10, 24, 20, 42, 3, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058E57D0>))"
2d5334931ed569e11b293a49fb7f475a09da2616,"(['14d8d0a67055afd0536769d48b2924dbcdcb93bf'], datetime.datetime(2012, 10, 25, 4, 8, 36, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058E5150>))"
40d2b6f308bd0082b0fba835242f688f38700613,"(['2d5334931ed569e11b293a49fb7f475a09da2616', '2d74f6805432d2dbbc4f1f07ac185bb4bdc429ad'], datetime.datetime(2012, 10, 25, 19, 9, 34, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058E6D50>))"
719279ea8a510ba8d04174ac85ad42fa991725a2,"(['40d2b6f308bd0082b0fba835242f688f38700613'], datetime.datetime(2012, 10, 25, 19, 32, 26, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058E6A50>))"
b5355e505048f0af8bbc167b1339c89fbfcc62e3,"(['719279ea8a510ba8d04174ac85ad42fa991725a2', '0e796b61e829c4bf763caf13b0f53cb1bcefdeee'], datetime.datetime(2012, 10, 26, 18, 17, 3, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058E7390>))"
9e26fdcda7957962088f2c2bef2b3ba0324e6dd1,"(['b5355e505048f0af8bbc167b1339c89fbfcc62e3'], datetime.datetime(2012, 10, 26, 22, 2, 30, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058E7710>))"
f60a844e7af0fd95cb10f6faa427a73314753dbd,"(['9e26fdcda7957962088f2c2bef2b3ba0324e6dd1'], datetime.datetime(2012, 10, 28, 20, 2, 54, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058F4E90>))"
564adec5b5d5264897572f68d9e19a916f887c0d,"(['f60a844e7af0fd95cb10f6faa427a73314753dbd', '4bcf516d0e4220f876fdf83f05f0b1ffbd3af243'], datetime.datetime(2012, 10, 29, 14, 9, 47, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058F4E10>))"
783124488c39be9c187cd7b1a74a6a80db439856,"(['564adec5b5d5264897572f68d9e19a916f887c0d', '1b3b09d94794622e8336220d897a1f10c4654677'], datetime.datetime(2012, 10, 29, 14, 17, 28, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058F4DD0>))"
f3b9963d46e9a6cdc0060e1fff0ee23a2c760e1c,"(['783124488c39be9c187cd7b1a74a6a80db439856'], datetime.datetime(2012, 10, 31, 3, 13, 20, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058F6D90>))"
e341184d542af0cff133c1050a2663c83c3dc554,"(['f3b9963d46e9a6cdc0060e1fff0ee23a2c760e1c', 'ab8fa651f736525c8e40229ee99859cee9c1ba33'], datetime.datetime(2012, 10, 31, 18, 34, 51, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058FC150>))"
8b71399abb323698a4850cd4f4a1e3763f13e6a2,"(['e341184d542af0cff133c1050a2663c83c3dc554'], datetime.datetime(2012, 11, 1, 8, 29, 41, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058FC090>))"
04b2adca05bc9c2eb34dd87263998dd5fd038307,"(['8b71399abb323698a4850cd4f4a1e3763f13e6a2', 'a124297cf016439ee426d3142627606875b9667a'], datetime.datetime(2012, 11, 1, 15, 11, 27, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058F4A10>))"
98c0f13b19277a3397102cefceee984d5760ae30,"(['04b2adca05bc9c2eb34dd87263998dd5fd038307'], datetime.datetime(2012, 11, 2, 2, 26, 58, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058F4810>))"
77fe43ac1440356f77c6207276463f16df75e3b5,"(['98c0f13b19277a3397102cefceee984d5760ae30'], datetime.datetime(2012, 11, 2, 5, 1, 10, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058FD290>))"
e5a7b3d4307951f0574c2341178e3cd95e69f7b7,"(['77fe43ac1440356f77c6207276463f16df75e3b5'], datetime.datetime(2012, 11, 3, 1, 31, 51, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058FDC10>))"
554fb4d2b24a46ba1f6e1693acf7df0b21d6f677,"(['e5a7b3d4307951f0574c2341178e3cd95e69f7b7', 'd174f574bafcfefc635c64a47f258b1ce5d5c84e'], datetime.datetime(2012, 11, 3, 1, 38, 41, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05205D50>))"
deaf979d4122a0a0e4ae0557abbb7f17d18a9380,"(['554fb4d2b24a46ba1f6e1693acf7df0b21d6f677'], datetime.datetime(2012, 11, 4, 22, 0, 13, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058FD4D0>))"
f84000900afa8b6274eb227992134f24dbf5c2b4,"(['deaf979d4122a0a0e4ae0557abbb7f17d18a9380'], datetime.datetime(2012, 11, 5, 0, 40, 54, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058F5850>))"
b3bc2fb76e1aca8e7327d1d1a6e4c8a013c575de,"(['f84000900afa8b6274eb227992134f24dbf5c2b4'], datetime.datetime(2012, 11, 5, 1, 22, 54, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058FE6D0>))"
34413c2000d9262faa37fde88a72939587edc776,"(['b3bc2fb76e1aca8e7327d1d1a6e4c8a013c575de'], datetime.datetime(2012, 11, 5, 23, 56, 53, tzinfo=<git.objects.util.tzoffset object at 0x0000018D058FF710>))"
92c440c1158bb3939006d208ad1cda23bd532168,"(['34413c2000d9262faa37fde88a72939587edc776', '1734215a10fd93e38849ed0235b5e026b7f50f83'], datetime.datetime(2012, 11, 6, 21, 11, 42, tzinfo=<git.objects.util.tzoffset object at 0x0000018D059045D0>))"
7160c01f61ceb4fa6b4ae61d4cb617e067a0b6b3,"(['92c440c1158bb3939006d208ad1cda23bd532168', 'c013142a12692df90f3b3bc5878918f2c9f8c55e'], datetime.datetime(2012, 11, 7, 1, 3, 16, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05905490>))"
8a577a16f96437d87ad764dedbdc67d4c184b8d9,"(['7160c01f61ceb4fa6b4ae61d4cb617e067a0b6b3'], datetime.datetime(2012, 11, 7, 19, 30, 36, tzinfo=<git.objects.util.tzoffset object at 0x0000018D059065D0>))"
b94cf83a113564ec07880c44d6b03a461f9fc923,"(['8a577a16f96437d87ad764dedbdc67d4c184b8d9'], datetime.datetime(2012, 11, 7, 19, 38, 29, tzinfo=<git.objects.util.tzoffset object at 0x0000018D05906690>))"
